,Unnamed: 0,character,movie,mbti,href,year,notes,id,esfp,esfj,estp,estj,enfp,enfj,entp,entj,isfp,isfj,istp,istj,infp,infj,intp,intj,xxxx
3470,7070,Mr. MacCarthy,me and earl and the dying girl,ENTP,https://www.personality-database.com/profile/87880/mr-maccarthy-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,
3471,7071,Madison,me and earl and the dying girl,ESFJ,https://www.personality-database.com/profile/87881/madison-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3472,7072,Ill Phil,me and earl and the dying girl,ESFP,https://www.personality-database.com/profile/380543/ill-phil-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3473,7073,Rachel,me and earl and the dying girl,INFP,https://www.personality-database.com/profile/55447/rachel-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,
3474,7074,Greg Gaines,me and earl and the dying girl,INTP,https://www.personality-database.com/profile/55445/greg-gaines-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,31,0,
3475,7075,Earl,me and earl and the dying girl,ISTP,https://www.personality-database.com/profile/55446/earl-me-and-earl-and-the-dying-girl-2015-mbti-personality-type,2015.0,,2582496.0,0,0,3,0,0,0,0,0,0,0,19,0,0,1,0,0,
3476,7076,Salvatore Di Vita,cinema paradiso,ENTP,https://www.personality-database.com/profile/87139/salvatore-di-vita-cinema-paradiso-1988-mbti-personality-type,1988.0,,95765.0,0,0,0,0,4,0,20,0,0,0,0,0,2,0,0,0,
3477,7077,Father Adelfio,cinema paradiso,ESFJ,https://www.personality-database.com/profile/252654/father-adelfio-cinema-paradiso-1988-mbti-personality-type,1988.0,,95765.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3478,7078,Elena Mendola,cinema paradiso,INFJ,https://www.personality-database.com/profile/87141/elena-mendola-cinema-paradiso-1988-mbti-personality-type,1988.0,,95765.0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,
3479,7079,Alfredo,cinema paradiso,ISFP,https://www.personality-database.com/profile/87140/alfredo-cinema-paradiso-1988-mbti-personality-type,1988.0,,95765.0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,
3480,7080,Maria Di Vita,cinema paradiso,ISTJ,https://www.personality-database.com/profile/99583/maria-di-vita-cinema-paradiso-1988-mbti-personality-type,1988.0,,95765.0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,
3481,7081,Paul Abel,underwater,ENTP,https://www.personality-database.com/profile/83010/paul-abel-underwater-2020-mbti-personality-type,2020.0,,5774060.0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,
3482,7082,Lee Miller,underwater,ESFJ,https://www.personality-database.com/profile/83009/lee-miller-underwater-2020-mbti-personality-type,2020.0,,5774060.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3483,7083,Captain Lucien,underwater,ESTP,https://www.personality-database.com/profile/83007/captain-lucien-underwater-2020-mbti-personality-type,2020.0,,5774060.0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
3484,7084,Emily Haversham,underwater,ISFJ,https://www.personality-database.com/profile/83008/emily-haversham-underwater-2020-mbti-personality-type,2020.0,,5774060.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
3485,7085,Norah Price,underwater,ISTP,https://www.personality-database.com/profile/83006/norah-price-underwater-2020-mbti-personality-type,2020.0,,5774060.0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,6,0,
3486,7086,Collins,dunkirk,ENTP,https://www.personality-database.com/profile/82310/collins-dunkirk-2017-mbti-personality-type,2017.0,,5013056.0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
3487,7087,Commander Bolton,dunkirk,ESFJ,https://www.personality-database.com/profile/82316/commander-bolton-dunkirk-2017-mbti-personality-type,2017.0,,5013056.0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,
3488,7088,Peter,dunkirk,ESFP,https://www.personality-database.com/profile/82309/peter-dunkirk-2017-mbti-personality-type,2017.0,,5013056.0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
3489,7089,Alex,dunkirk,ESTJ,https://www.personality-database.com/profile/82311/alex-dunkirk-2017-mbti-personality-type,2017.0,,5013056.0,0,0,12,14,0,1,0,0,0,0,0,0,0,0,0,0,
3490,7090,Shivering Soldier,dunkirk,ESTP,https://www.personality-database.com/profile/82317/shivering-soldier-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3491,7091,Gibson,dunkirk,INFJ,https://www.personality-database.com/profile/82312/gibson-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3492,7092,George,dunkirk,INFP,https://www.personality-database.com/profile/82315/george-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3493,7093,Colonel Winnant,dunkirk,ISFJ,https://www.personality-database.com/profile/82313/colonel-winnant-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3494,7094,Tommy,dunkirk,ISFP,https://www.personality-database.com/profile/82308/tommy-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3495,7095,Mr. Dawson,dunkirk,ISTJ,https://www.personality-database.com/profile/82318/mr-dawson-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3496,7096,Farrier,dunkirk,ISTP,https://www.personality-database.com/profile/82319/farrier-dunkirk-2017-mbti-personality-type,2017.0,object of type 'float' has no len(),5013056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3497,7097,Daryl Van Horne,the witches of eastwick,ENTP,https://www.personality-database.com/profile/80456/daryl-van-horne-the-witches-of-eastwick-1987-mbti-personality-type,1987.0,,94332.0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,
3498,7098,Felicia Alden,the witches of eastwick,ESFJ,https://www.personality-database.com/profile/80461/felicia-alden-the-witches-of-eastwick-1987-mbti-personality-type,1987.0,,94332.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3499,7099,Jane Spofford,the witches of eastwick,INFJ,https://www.personality-database.com/profile/80458/jane-spofford-the-witches-of-eastwick-1987-mbti-personality-type,1987.0,,94332.0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,
3500,7100,Sukie Ridgemont,the witches of eastwick,INFP,https://www.personality-database.com/profile/80459/sukie-ridgemont-the-witches-of-eastwick-1987-mbti-personality-type,1987.0,,94332.0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,
3501,7101,Clyde Alden,the witches of eastwick,ISFJ,https://www.personality-database.com/profile/80460/clyde-alden-the-witches-of-eastwick-1987-mbti-personality-type,1987.0,,94332.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3502,7102,Fletcher Reede,liar liar,ENTP,https://www.personality-database.com/profile/79918/fletcher-reede-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,0,2,0,39,2,0,0,0,0,0,0,0,0,
3503,7103,Jerry,liar liar,ESFJ,https://www.personality-database.com/profile/404346/jerry-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3504,7104,Samantha Cole,liar liar,ESFP,https://www.personality-database.com/profile/79920/samantha-cole-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3505,7105,Judge Marshall Stevens,liar liar,ESTJ,https://www.personality-database.com/profile/79922/judge-marshall-stevens-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
3506,7106,Miranda,liar liar,ESTJ,https://www.personality-database.com/profile/79921/miranda-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,
3507,7107,Max Reede,liar liar,INFP,https://www.personality-database.com/profile/133930/max-reede-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,
3508,7108,Audrey Reede,liar liar,ISFJ,https://www.personality-database.com/profile/79919/audrey-reede-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,
3509,7109,Greta,liar liar,ISTJ,https://www.personality-database.com/profile/511730/greta-liar-liar-1997-mbti-personality-type,1997.0,,119528.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3510,7110,Billie Logan,bill & ted face the music,ENTP,https://www.personality-database.com/profile/78626/billie-logan-bill-ted-face-the-music-2020-mbti-personality-type,2020.0,object of type 'float' has no len(),1086064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3511,7111,Thea Preston,bill & ted face the music,ESFP,https://www.personality-database.com/profile/78627/thea-preston-bill-ted-face-the-music-2020-mbti-personality-type,2020.0,object of type 'float' has no len(),1086064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3512,7112,"William ""Bill"" S. Preston",bill & ted face the music,ESFP,https://www.personality-database.com/profile/78625/william-bill-s-preston-bill-ted-face-the-music-2020-mbti-personality-type,2020.0,object of type 'float' has no len(),1086064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3513,7113,"Theodore ""Ted"" Logan",bill & ted face the music,ESTP,https://www.personality-database.com/profile/78624/theodore-ted-logan-bill-ted-face-the-music-2020-mbti-personality-type,2020.0,object of type 'float' has no len(),1086064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3514,7114,Nick Naylor,thank you for smoking,ENTP,https://www.personality-database.com/profile/74845/nick-naylor-thank-you-for-smoking-2005-mbti-personality-type,2005.0,,427944.0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,
3515,7115,Ted,sixteen candles,ENTP,https://www.personality-database.com/profile/59623/ted-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,0,0,0,0,2,1,15,0,0,0,0,0,0,0,0,0,
3516,7116,Ginny Baker,sixteen candles,ESFJ,https://www.personality-database.com/profile/59628/ginny-baker-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3517,7117,Randy,sixteen candles,ESFP,https://www.personality-database.com/profile/59634/randy-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3518,7118,Long Duk Dong,sixteen candles,ESFP,https://www.personality-database.com/profile/59631/long-duk-dong-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3519,7119,Caroline Mulford,sixteen candles,ESTP,https://www.personality-database.com/profile/59627/caroline-mulford-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
3520,7120,Mike Baker,sixteen candles,ESTP,https://www.personality-database.com/profile/59626/mike-baker-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,
3521,7121,Jim Baker,sixteen candles,ISFJ,https://www.personality-database.com/profile/59624/jim-baker-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
3522,7122,Jake Ryan,sixteen candles,ISFP,https://www.personality-database.com/profile/59622/jake-ryan-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,
3523,7123,"Samantha ""Sam"" Baker",sixteen candles,ISFP,https://www.personality-database.com/profile/59621/samantha-sam-baker-sixteen-candles-1984-mbti-personality-type,1984.0,,88128.0,0,0,0,0,0,0,0,0,24,0,0,0,21,1,0,0,
3524,7124,Simon Phoenix,demolition man,ENTP,https://www.personality-database.com/profile/54346/simon-phoenix-demolition-man-1993-mbti-personality-type,1993.0,,106697.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
3525,7125,Lieutenant Lenina Huxley,demolition man,ESFJ,https://www.personality-database.com/profile/54347/lieutenant-lenina-huxley-demolition-man-1993-mbti-personality-type,1993.0,,106697.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3526,7126,"Sergeant John Spartan / ""The Demolition Man""",demolition man,ISTP,https://www.personality-database.com/profile/54345/sergeant-john-spartan-the-demolition-man-demolition-man-1993-mbti-personality-type,1993.0,,106697.0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,
3527,7127,Jake Jensen,the losers,ENTP,https://www.personality-database.com/profile/51710/jake-jensen-the-losers-2010-mbti-personality-type,2010.0,,480255.0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,
3528,7128,"Linwood ""Pooch"" Porteous",the losers,ESFP,https://www.personality-database.com/profile/51714/linwood-pooch-porteous-the-losers-2010-mbti-personality-type,2010.0,object of type 'float' has no len(),480255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3529,7129,Aisha al-Fadhil,the losers,INTJ,https://www.personality-database.com/profile/51713/aisha-alfadhil-the-losers-2010-mbti-personality-type,2010.0,object of type 'float' has no len(),480255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3530,7130,"Carlos ""Cougar"" Alvarez",the losers,ISTP,https://www.personality-database.com/profile/51711/carlos-cougar-alvarez-the-losers-2010-mbti-personality-type,2010.0,object of type 'float' has no len(),480255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3531,7131,Chuck Steinberg,scary stories to tell in the dark,ENTP,https://www.personality-database.com/profile/50105/chuck-steinberg-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,object of type 'float' has no len(),3387520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3532,7132,Ruth Steinberg,scary stories to tell in the dark,ESFJ,https://www.personality-database.com/profile/205759/ruth-steinberg-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
3533,7133,Tommy Milner,scary stories to tell in the dark,ESTP,https://www.personality-database.com/profile/50104/tommy-milner-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,
3534,7134,"Louise ""Lou Lou"" Baptiste",scary stories to tell in the dark,INFJ,https://www.personality-database.com/profile/205762/louise-lou-lou-baptiste-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3535,7135,Stella Nicholls,scary stories to tell in the dark,INFP,https://www.personality-database.com/profile/50103/stella-nicholls-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,
3536,7136,Sarah Bellows,scary stories to tell in the dark,ISFP,https://www.personality-database.com/profile/205760/sarah-bellows-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
3537,7137,Ramon Morales,scary stories to tell in the dark,ISFP,https://www.personality-database.com/profile/113722/ramon-morales-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,0,0,0,0,0,0,8,0,7,0,0,1,0,0,
3538,7138,Auggie Hilderbrandt,scary stories to tell in the dark,ISTJ,https://www.personality-database.com/profile/50106/auggie-hilderbrandt-scary-stories-to-tell-in-the-dark-2019-mbti-personality-type,2019.0,,3387520.0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,
3539,7139,Walter,prince of darkness,ENTP,https://www.personality-database.com/profile/49817/walter-prince-of-darkness-1987-mbti-personality-type,1987.0,object of type 'float' has no len(),93777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3540,7140,Priest,prince of darkness,INFJ,https://www.personality-database.com/profile/49813/priest-prince-of-darkness-1987-mbti-personality-type,1987.0,,93777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3541,7141,Catherine Danforth,prince of darkness,INTP,https://www.personality-database.com/profile/49816/catherine-danforth-prince-of-darkness-1987-mbti-personality-type,1987.0,,93777.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,
3542,7142,Professor Howard Birack,prince of darkness,INTP,https://www.personality-database.com/profile/49814/professor-howard-birack-prince-of-darkness-1987-mbti-personality-type,1987.0,,93777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
3543,7143,Brian Marsh,prince of darkness,ISTJ,https://www.personality-database.com/profile/49815/brian-marsh-prince-of-darkness-1987-mbti-personality-type,1987.0,,93777.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3544,7144,Enrico 'Ratso' Rizzo,midnight cowboy,ENTP,https://www.personality-database.com/profile/47663/enrico-ratso-rizzo-midnight-cowboy-1969-mbti-personality-type,1969.0,,64665.0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,
3545,7145,Joe Buck,midnight cowboy,ESFP,https://www.personality-database.com/profile/47662/joe-buck-midnight-cowboy-1969-mbti-personality-type,1969.0,,64665.0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3546,7146,English Bob,unforgiven,ENTP,https://www.personality-database.com/profile/44594/english-bob-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,0,0,0,0,1,0,11,2,0,0,0,0,0,0,0,0,
3547,7147,Strawberry Alice,unforgiven,ESFJ,https://www.personality-database.com/profile/44596/strawberry-alice-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
3548,7148,Schofield Kid,unforgiven,ESFP,https://www.personality-database.com/profile/44595/schofield-kid-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3549,7149,Little Bill Daggett,unforgiven,ESTJ,https://www.personality-database.com/profile/44592/little-bill-daggett-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,
3550,7150,Ned Logan,unforgiven,INFJ,https://www.personality-database.com/profile/44593/ned-logan-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,0,0,0,0,0,0,0,0,1,0,5,0,0,8,0,0,
3551,7151,W. W. Beauchamp,unforgiven,INTP,https://www.personality-database.com/profile/210672/w-w-beauchamp-unforgiven-1992-mbti-personality-type,1992.0,object of type 'float' has no len(),105695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3552,7152,"William ""Will"" Munny",unforgiven,ISTP,https://www.personality-database.com/profile/44591/william-will-munny-unforgiven-1992-mbti-personality-type,1992.0,,105695.0,0,0,0,0,0,0,0,0,1,1,23,0,0,0,0,0,
3553,7153,Will Keane,autumn in new york,ENTP,https://www.personality-database.com/profile/43260/will-keane-autumn-in-new-york-2000-mbti-personality-type,2000.0,,174480.0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,
3554,7154,Conrad,the game,ENTP,https://www.personality-database.com/profile/41500/conrad-the-game-1997-mbti-personality-type,1997.0,,119174.0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,
3555,7155,Claire/Christine,the game,ISTP,https://www.personality-database.com/profile/41499/clairechristine-the-game-1997-mbti-personality-type,1997.0,,119174.0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,
3556,7156,Willy Beachum,fracture,ENTP,https://www.personality-database.com/profile/41214/willy-beachum-fracture-2007-mbti-personality-type,2007.0,,488120.0,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,
3557,7157,Ted Crawford,fracture,INTJ,https://www.personality-database.com/profile/41213/ted-crawford-fracture-2007-mbti-personality-type,2007.0,,488120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,
3558,7158,Charles Kaznyk,super 8,ENTP,https://www.personality-database.com/profile/36160/charles-kaznyk-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,
3559,7159,Donny,super 8,ESFP,https://www.personality-database.com/profile/209669/donny-super-8-2011-mbti-personality-type,2011.0,,1650062.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3560,7160,Louis Dainard,super 8,ESFP,https://www.personality-database.com/profile/209666/louis-dainard-super-8-2011-mbti-personality-type,2011.0,,1650062.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3561,7161,Jackson Lamb,super 8,ESTJ,https://www.personality-database.com/profile/36161/jackson-lamb-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,
3562,7162,Colonel Nelec,super 8,ESTP,https://www.personality-database.com/profile/209670/colonel-nelec-super-8-2011-mbti-personality-type,2011.0,object of type 'float' has no len(),1650062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3563,7163,Cary,super 8,ESTP,https://www.personality-database.com/profile/108310/cary-super-8-2011-mbti-personality-type,2011.0,,1650062.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
3564,7164,Cooper,super 8,INFP,https://www.personality-database.com/profile/269047/cooper-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
3565,7165,Joe Lamb,super 8,INFP,https://www.personality-database.com/profile/36158/joe-lamb-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,
3566,7166,Preston,super 8,INTP,https://www.personality-database.com/profile/209667/preston-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
3567,7167,Alice Dainard,super 8,ISFP,https://www.personality-database.com/profile/36159/alice-dainard-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,
3568,7168,Dr Woodward,super 8,ISTJ,https://www.personality-database.com/profile/209671/dr-woodward-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3569,7169,Martin,super 8,ISTJ,https://www.personality-database.com/profile/209668/martin-super-8-2011-mbti-personality-type,2011.0,,1650062.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3570,7170,Charlie Stoker,stoker,ENTP,https://www.personality-database.com/profile/30681/charlie-stoker-stoker-2013-mbti-personality-type,2013.0,,1682180.0,0,0,0,0,0,5,16,0,0,0,0,0,1,0,0,0,
3571,7171,India Stoker,stoker,INTJ,https://www.personality-database.com/profile/30680/india-stoker-stoker-2013-mbti-personality-type,2013.0,,1682180.0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,46,
3572,7172,Harry Burns,when harry met sally...,ENTP,https://www.personality-database.com/profile/28078/harry-burns-when-harry-met-sally-1989-mbti-personality-type,1989.0,,98635.0,0,0,0,0,4,0,79,0,0,0,0,0,0,0,3,0,
3573,7173,Marie,when harry met sally...,ESTJ,https://www.personality-database.com/profile/198892/marie-when-harry-met-sally-1989-mbti-personality-type,1989.0,,98635.0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,
3574,7174,Sally Albright,when harry met sally...,ISFJ,https://www.personality-database.com/profile/28079/sally-albright-when-harry-met-sally-1989-mbti-personality-type,1989.0,object of type 'float' has no len(),98635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3575,7175,Jess,when harry met sally...,ISTP,https://www.personality-database.com/profile/198893/jess-when-harry-met-sally-1989-mbti-personality-type,1989.0,,98635.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,
3576,7176,Matt Kowalski,gravity,ENTP,https://www.personality-database.com/profile/23469/matt-kowalski-gravity-2013-mbti-personality-type,2013.0,,1454468.0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,
3577,7177,Ryan Stone,gravity,INFJ,https://www.personality-database.com/profile/23468/ryan-stone-gravity-2013-mbti-personality-type,2013.0,,1454468.0,0,0,0,0,0,0,0,0,0,4,0,2,0,16,0,0,
3578,7178,Seaman Jones,the hunt for red october,ENTP,https://www.personality-database.com/profile/20392/seaman-jones-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
3579,7179,Doctor Petrov,the hunt for red october,ESFJ,https://www.personality-database.com/profile/20785/doctor-petrov-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3580,7180,Jeffrey Pelt,the hunt for red october,ESTJ,https://www.personality-database.com/profile/20396/jeffrey-pelt-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3581,7181,Captain Tupolev,the hunt for red october,ESTJ,https://www.personality-database.com/profile/20394/captain-tupolev-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3582,7182,Admiral Painter,the hunt for red october,ESTJ,https://www.personality-database.com/profile/20393/admiral-painter-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
3583,7183,Admiral James Greer,the hunt for red october,ESTJ,https://www.personality-database.com/profile/20389/admiral-james-greer-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
3584,7184,Marko Ramius,the hunt for red october,INTJ,https://www.personality-database.com/profile/20388/marko-ramius-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,object of type 'float' has no len(),99810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3585,7185,Jack Ryan,the hunt for red october,INTP,https://www.personality-database.com/profile/20387/jack-ryan-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,object of type 'float' has no len(),99810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3586,7186,Vasili Borodin,the hunt for red october,ISFJ,https://www.personality-database.com/profile/20395/vasili-borodin-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,object of type 'float' has no len(),99810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3587,7187,Bart Mancuso,the hunt for red october,ISTJ,https://www.personality-database.com/profile/20391/bart-mancuso-the-hunt-for-red-october-1990-mbti-personality-type,1990.0,,99810.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
